step,distFromStart,speedX,speedY,angle,trackPos,controlState,rawRacingLinePos,practicalTrackPos,targetTrackPos,previewTrackPos,steeringTrackPos,lineError,effectiveLineError,corridorHalfWidth,lineComplexity,targetSpeed,targetCurvature,headingOffset,speedDelta30m,turnDirection,sensorFront,sensorBestAngle,sensorRawSpeedCap,sensorSafetyCap,trackSensor0,trackSensor1,trackSensor2,trackSensor3,trackSensor4,trackSensor5,trackSensor6,trackSensor7,trackSensor8,trackSensor9,trackSensor10,trackSensor11,trackSensor12,trackSensor13,trackSensor14,trackSensor15,trackSensor16,trackSensor17,trackSensor18,lookaheadDistance,lineBlend,referenceThrottle,referenceBrake,referenceSection,phase,steer,accel,brake,gear,curLapTime,lastLapTime
10,2743.1,0.0,0.0,1.74846e-07,-9.53674e-07,JOIN_RACELINE,-9.53674e-07,-9.53674e-07,-9.53674e-07,0.22355801468340247,-9.53674e-07,0.0,0.0,0.10400000000000001,0.0,197.4,0.0,0.0,-9.926032279645845,0.0,160.615,0,216.0,216.0,7.07107,15.3578,24.0487,41.0276,71.6781,114.628,147.529,154.25,157.698,160.615,163.177,165.475,168.351,114.628,71.6781,41.0275,24.0487,15.3577,7.07106,24.0,0.0,0.0,0.0,,launch,1.4188965526732606e-07,1.0,0.0,1,-0.782,0.0
11,2743.1,0.0,0.0,1.74846e-07,-9.53674e-07,JOIN_RACELINE,-9.53674e-07,-9.53674e-07,-9.53674e-07,0.22355801468340247,-9.53674e-07,0.0,0.0,0.10400000000000001,0.0,197.4,0.0,0.0,-9.926032279645845,0.0,160.615,0,216.0,216.0,7.07107,15.3578,24.0487,41.0276,71.6781,114.628,147.529,154.25,157.698,160.615,163.177,165.475,168.351,114.628,71.6781,41.0275,24.0487,15.3577,7.07106,24.0,0.0,0.0,0.0,,launch,1.423942372764352e-07,1.0,0.0,1,-0.762,0.0
12,2743.1,0.0,0.0,1.74846e-07,-9.53674e-07,JOIN_RACELINE,-9.53674e-07,-9.53674e-07,-9.53674e-07,0.22355801468340247,-9.53674e-07,0.0,0.0,0.10400000000000001,0.0,197.4,0.0,0.0,-9.926032279645845,0.0,160.615,0,216.0,216.0,7.07107,15.3578,24.0487,41.0276,71.6781,114.628,147.529,154.25,157.698,160.615,163.177,165.475,168.351,114.628,71.6781,41.0275,24.0487,15.3577,7.07106,24.0,0.0,0.0,0.0,,launch,1.4272726140244722e-07,1.0,0.0,1,-0.742,0.0
13,2743.1,0.0,0.0,1.74846e-07,-9.53674e-07,JOIN_RACELINE,-9.53674e-07,-9.53674e-07,-9.53674e-07,0.22355801468340247,-9.53674e-07,0.0,0.0,0.10400000000000001,0.0,197.4,0.0,0.0,-9.926032279645845,0.0,160.615,0,216.0,216.0,7.07107,15.3578,24.0487,41.0276,71.6781,114.628,147.529,154.25,157.698,160.615,163.177,165.475,168.351,114.628,71.6781,41.0275,24.0487,15.3577,7.07106,24.0,0.0,0.0,0.0,,launch,1.4294705732561515e-07,1.0,0.0,1,-0.722,0.0
14,2743.1,0.0,0.0,1.74846e-07,-9.53674e-07,JOIN_RACELINE,-9.53674e-07,-9.53674e-07,-9.53674e-07,0.22355801468340247,-9.53674e-07,0.0,0.0,0.10400000000000001,0.0,197.4,0.0,0.0,-9.926032279645845,0.0,160.615,0,216.0,216.0,7.07107,15.3578,24.0487,41.0276,71.6781,114.628,147.529,154.25,157.698,160.615,163.177,165.475,168.351,114.628,71.6781,41.0275,24.0487,15.3577,7.07106,24.0,0.0,0.0,0.0,,launch,1.43092122634906e-07,1.0,0.0,1,-0.702,0.0
15,2743.1,0.0,0.0,1.74846e-07,-9.53674e-07,JOIN_RACELINE,-9.53674e-07,-9.53674e-07,-9.53674e-07,0.22355801468340247,-9.53674e-07,0.0,0.0,0.10400000000000001,0.0,197.4,0.0,0.0,-9.926032279645845,0.0,160.615,0,216.0,216.0,7.07107,15.3578,24.0487,41.0276,71.6781,114.628,147.529,154.25,157.698,160.615,163.177,165.475,168.351,114.628,71.6781,41.0275,24.0487,15.3577,7.07106,24.0,0.0,0.0,0.0,,launch,1.4318786573903795e-07,1.0,0.0,1,-0.682,0.0
16,2743.1,0.0,0.0,1.74846e-07,-9.53674e-07,JOIN_RACELINE,-9.53674e-07,-9.53674e-07,-9.53674e-07,0.22355801468340247,-9.53674e-07,0.0,0.0,0.10400000000000001,0.0,197.4,0.0,0.0,-9.926032279645845,0.0,160.615,0,216.0,216.0,7.07107,15.3578,24.0487,41.0276,71.6781,114.628,147.529,154.25,157.698,160.615,163.177,165.475,168.351,114.628,71.6781,41.0275,24.0487,15.3577,7.07106,24.0,0.0,0.0,0.0,,launch,1.4325105618776503e-07,1.0,0.0,1,-0.662,0.0
17,2743.1,0.0,0.0,1.74846e-07,-9.53674e-07,JOIN_RACELINE,-9.53674e-07,-9.53674e-07,-9.53674e-07,0.22355801468340247,-9.53674e-07,0.0,0.0,0.10400000000000001,0.0,197.4,0.0,0.0,-9.926032279645845,0.0,160.615,0,216.0,216.0,7.07107,15.3578,24.0487,41.0276,71.6781,114.628,147.529,154.25,157.698,160.615,163.177,165.475,168.351,114.628,71.6781,41.0275,24.0487,15.3577,7.07106,24.0,0.0,0.0,0.0,,launch,1.432927618839249e-07,1.0,0.0,1,-0.642,0.0
18,2743.1,0.0,0.0,1.74846e-07,-9.53674e-07,JOIN_RACELINE,-9.53674e-07,-9.53674e-07,-9.53674e-07,0.22355801468340247,-9.53674e-07,0.0,0.0,0.10400000000000001,0.0,197.4,0.0,0.0,-9.926032279645845,0.0,160.615,0,216.0,216.0,7.07107,15.3578,24.0487,41.0276,71.6781,114.628,147.529,154.25,157.698,160.615,163.177,165.475,168.351,114.628,71.6781,41.0275,24.0487,15.3577,7.07106,24.0,0.0,0.0,0.0,,launch,1.4332028764339042e-07,1.0,0.0,1,-0.622,0.0
19,2743.1,0.0,0.0,1.74846e-07,-9.53674e-07,JOIN_RACELINE,-9.53674e-07,-9.53674e-07,-9.53674e-07,0.22355801468340247,-9.53674e-07,0.0,0.0,0.10400000000000001,0.0,197.4,0.0,0.0,-9.926032279645845,0.0,160.615,0,216.0,216.0,7.07107,15.3578,24.0487,41.0276,71.6781,114.628,147.529,154.25,157.698,160.615,163.177,165.475,168.351,114.628,71.6781,41.0275,24.0487,15.3577,7.07106,24.0,0.0,0.0,0.0,,launch,1.4333845464463767e-07,1.0,0.0,1,-0.602,0.0
20,2743.1,0.0,0.0,1.74846e-07,-9.53674e-07,JOIN_RACELINE,-9.53674e-07,-9.53674e-07,-9.53674e-07,0.22355801468340247,-9.53674e-07,0.0,0.0,0.10400000000000001,0.0,197.4,0.0,0.0,-9.926032279645845,0.0,160.615,0,216.0,216.0,7.07107,15.3578,24.0487,41.0276,71.6781,114.628,147.529,154.25,157.698,160.615,163.177,165.475,168.351,114.628,71.6781,41.0275,24.0487,15.3577,7.07106,24.0,0.0,0.0,0.0,,launch,1.4335044486546086e-07,1.0,0.0,1,-0.582,0.0
21,2743.1,0.0,0.0,1.74846e-07,-9.53674e-07,JOIN_RACELINE,-9.53674e-07,-9.53674e-07,-9.53674e-07,0.22355801468340247,-9.53674e-07,0.0,0.0,0.10400000000000001,0.0,197.4,0.0,0.0,-9.926032279645845,0.0,160.615,0,216.0,216.0,7.07107,15.3578,24.0487,41.0276,71.6781,114.628,147.529,154.25,157.698,160.615,163.177,165.475,168.351,114.628,71.6781,41.0275,24.0487,15.3577,7.07106,24.0,0.0,0.0,0.0,,launch,1.4335835841120417e-07,1.0,0.0,1,-0.562,0.0
22,2743.1,0.0,0.0,1.74846e-07,-9.53674e-07,JOIN_RACELINE,-9.53674e-07,-9.53674e-07,-9.53674e-07,0.22355801468340247,-9.53674e-07,0.0,0.0,0.10400000000000001,0.0,197.4,0.0,0.0,-9.926032279645845,0.0,160.615,0,216.0,216.0,7.07107,15.3578,24.0487,41.0276,71.6781,114.628,147.529,154.25,157.698,160.615,163.177,165.475,168.351,114.628,71.6781,41.0275,24.0487,15.3577,7.07106,24.0,0.0,0.0,0.0,,launch,1.4336358135139474e-07,1.0,0.0,1,-0.542,0.0
23,2743.1,0.0,0.0,1.74846e-07,-9.53674e-07,JOIN_RACELINE,-9.53674e-07,-9.53674e-07,-9.53674e-07,0.22355801468340247,-9.53674e-07,0.0,0.0,0.10400000000000001,0.0,197.4,0.0,0.0,-9.926032279645845,0.0,160.615,0,216.0,216.0,7.07107,15.3578,24.0487,41.0276,71.6781,114.628,147.529,154.25,157.698,160.615,163.177,165.475,168.351,114.628,71.6781,41.0275,24.0487,15.3577,7.07106,24.0,0.0,0.0,0.0,,launch,1.4336702849192054e-07,1.0,0.0,1,-0.522,0.0
24,2743.1,0.0,0.0,1.74846e-07,-9.53674e-07,JOIN_RACELINE,-9.53674e-07,-9.53674e-07,-9.53674e-07,0.22355801468340247,-9.53674e-07,0.0,0.0,0.10400000000000001,0.0,197.4,0.0,0.0,-9.926032279645845,0.0,160.615,0,216.0,216.0,7.07107,15.3578,24.0487,41.0276,71.6781,114.628,147.529,154.25,157.698,160.615,163.177,165.475,168.351,114.628,71.6781,41.0275,24.0487,15.3577,7.07106,24.0,0.0,0.0,0.0,,launch,1.4336930360466755e-07,1.0,0.0,1,-0.502,0.0
25,2743.1,0.0,0.0,1.74846e-07,-9.53674e-07,JOIN_RACELINE,-9.53674e-07,-9.53674e-07,-9.53674e-07,0.22355801468340247,-9.53674e-07,0.0,0.0,0.10400000000000001,0.0,197.4,0.0,0.0,-9.926032279645845,0.0,160.615,0,216.0,216.0,7.07107,15.3578,24.0487,41.0276,71.6781,114.628,147.529,154.25,157.698,160.615,163.177,165.475,168.351,114.628,71.6781,41.0275,24.0487,15.3577,7.07106,24.0,0.0,0.0,0.0,,launch,1.4337080517908055e-07,1.0,0.0,1,-0.482,0.0
26,2743.1,0.0,0.0,1.74846e-07,-9.53674e-07,JOIN_RACELINE,-9.53674e-07,-9.53674e-07,-9.53674e-07,0.22355801468340247,-9.53674e-07,0.0,0.0,0.10400000000000001,0.0,197.4,0.0,0.0,-9.926032279645845,0.0,160.615,0,216.0,216.0,7.07107,15.3578,24.0487,41.0276,71.6781,114.628,147.529,154.25,157.698,160.615,163.177,165.475,168.351,114.628,71.6781,41.0275,24.0487,15.3577,7.07106,24.0,0.0,0.0,0.0,,launch,1.4337179621819314e-07,1.0,0.0,1,-0.462,0.0
27,2743.1,0.0,0.0,1.74846e-07,-9.53674e-07,JOIN_RACELINE,-9.53674e-07,-9.53674e-07,-9.53674e-07,0.22355801468340247,-9.53674e-07,0.0,0.0,0.10400000000000001,0.0,197.4,0.0,0.0,-9.926032279645845,0.0,160.615,0,216.0,216.0,7.07107,15.3578,24.0487,41.0276,71.6781,114.628,147.529,154.25,157.698,160.615,163.177,165.475,168.351,114.628,71.6781,41.0275,24.0487,15.3577,7.07106,24.0,0.0,0.0,0.0,,launch,1.4337245030400747e-07,1.0,0.0,1,-0.442,0.0
28,2743.1,0.0,0.0,1.74846e-07,-9.53674e-07,JOIN_RACELINE,-9.53674e-07,-9.53674e-07,-9.53674e-07,0.22355801468340247,-9.53674e-07,0.0,0.0,0.10400000000000001,0.0,197.4,0.0,0.0,-9.926032279645845,0.0,160.615,0,216.0,216.0,7.07107,15.3578,24.0487,41.0276,71.6781,114.628,147.529,154.25,157.698,160.615,163.177,165.475,168.351,114.628,71.6781,41.0275,24.0487,15.3577,7.07106,24.0,0.0,0.0,0.0,,launch,1.4337288200064493e-07,1.0,0.0,1,-0.422,0.0
29,2743.1,0.0,0.0,1.74846e-07,-9.53674e-07,JOIN_RACELINE,-9.53674e-07,-9.53674e-07,-9.53674e-07,0.22355801468340247,-9.53674e-07,0.0,0.0,0.10400000000000001,0.0,197.4,0.0,0.0,-9.926032279645845,0.0,160.615,0,216.0,216.0,7.07107,15.3578,24.0487,41.0276,71.6781,114.628,147.529,154.25,157.698,160.615,163.177,165.475,168.351,114.628,71.6781,41.0275,24.0487,15.3577,7.07106,24.0,0.0,0.0,0.0,,launch,1.4337316692042564e-07,1.0,0.0,1,-0.402,0.0
30,2743.1,0.0,0.0,1.74846e-07,-9.53674e-07,JOIN_RACELINE,-9.53674e-07,-9.53674e-07,-9.53674e-07,0.22355801468340247,-9.53674e-07,0.0,0.0,0.10400000000000001,0.0,197.4,0.0,0.0,-9.926032279645845,0.0,160.615,0,216.0,216.0,7.07107,15.3578,24.0487,41.0276,71.6781,114.628,147.529,154.25,157.698,160.615,163.177,165.475,168.351,114.628,71.6781,41.0275,24.0487,15.3577,7.07106,24.0,0.0,0.0,0.0,,launch,1.433733549674809e-07,1.0,0.0,1,-0.382,0.0
31,2743.1,0.0,0.0,1.74846e-07,-9.53674e-07,JOIN_RACELINE,-9.53674e-07,-9.53674e-07,-9.53674e-07,0.22355801468340247,-9.53674e-07,0.0,0.0,0.10400000000000001,0.0,197.4,0.0,0.0,-9.926032279645845,0.0,160.615,0,216.0,216.0,7.07107,15.3578,24.0487,41.0276,71.6781,114.628,147.529,154.25,157.698,160.615,163.177,165.475,168.351,114.628,71.6781,41.0275,24.0487,15.3577,7.07106,24.0,0.0,0.0,0.0,,launch,1.4337347907853738e-07,1.0,0.0,1,-0.362,0.0
32,2743.1,0.0,0.0,1.74846e-07,-9.53674e-07,JOIN_RACELINE,-9.53674e-07,-9.53674e-07,-9.53674e-07,0.22355801468340247,-9.53674e-07,0.0,0.0,0.10400000000000001,0.0,197.4,0.0,0.0,-9.926032279645845,0.0,160.615,0,216.0,216.0,7.07107,15.3578,24.0487,41.0276,71.6781,114.628,147.529,154.25,157.698,160.615,163.177,165.475,168.351,114.628,71.6781,41.0275,24.0487,15.3577,7.07106,24.0,0.0,0.0,0.0,,launch,1.4337356099183465e-07,1.0,0.0,1,-0.342,0.0
33,2743.1,0.0,0.0,1.74846e-07,-9.53674e-07,JOIN_RACELINE,-9.53674e-07,-9.53674e-07,-9.53674e-07,0.22355801468340247,-9.53674e-07,0.0,0.0,0.10400000000000001,0.0,197.4,0.0,0.0,-9.926032279645845,0.0,160.615,0,216.0,216.0,7.07107,15.3578,24.0487,41.0276,71.6781,114.628,147.529,154.25,157.698,160.615,163.177,165.475,168.351,114.628,71.6781,41.0275,24.0487,15.3577,7.07106,24.0,0.0,0.0,0.0,,launch,1.4337361505461084e-07,1.0,0.0,1,-0.322,0.0
34,2743.1,0.0,0.0,1.74846e-07,-9.53674e-07,JOIN_RACELINE,-9.53674e-07,-9.53674e-07,-9.53674e-07,0.22355801468340247,-9.53674e-07,0.0,0.0,0.10400000000000001,0.0,197.4,0.0,0.0,-9.926032279645845,0.0,160.615,0,216.0,216.0,7.07107,15.3578,24.0487,41.0276,71.6781,114.628,147.529,154.25,157.698,160.615,163.177,165.475,168.351,114.628,71.6781,41.0275,24.0487,15.3577,7.07106,24.0,0.0,0.0,0.0,,launch,1.4337365073604315e-07,1.0,0.0,1,-0.302,0.0
35,2743.1,0.0,0.0,1.74846e-07,-9.53674e-07,JOIN_RACELINE,-9.53674e-07,-9.53674e-07,-9.53674e-07,0.22355801468340247,-9.53674e-07,0.0,0.0,0.10400000000000001,0.0,197.4,0.0,0.0,-9.926032279645845,0.0,160.615,0,216.0,216.0,7.07107,15.3578,24.0487,41.0276,71.6781,114.628,147.529,154.25,157.698,160.615,163.177,165.475,168.351,114.628,71.6781,41.0275,24.0487,15.3577,7.07106,24.0,0.0,0.0,0.0,,launch,1.4337367428578847e-07,1.0,0.0,1,-0.282,0.0
36,2743.1,0.0,0.0,1.74846e-07,-9.53674e-07,JOIN_RACELINE,-9.53674e-07,-9.53674e-07,-9.53674e-07,0.22355801468340247,-9.53674e-07,0.0,0.0,0.10400000000000001,0.0,197.4,0.0,0.0,-9.926032279645845,0.0,160.615,0,216.0,216.0,7.07107,15.3578,24.0487,41.0276,71.6781,114.628,147.529,154.25,157.698,160.615,163.177,165.475,168.351,114.628,71.6781,41.0275,24.0487,15.3577,7.07106,24.0,0.0,0.0,0.0,,launch,1.433736898286204e-07,1.0,0.0,1,-0.262,0.0
37,2743.1,0.0,0.0,1.74846e-07,-9.53674e-07,JOIN_RACELINE,-9.53674e-07,-9.53674e-07,-9.53674e-07,0.22355801468340247,-9.53674e-07,0.0,0.0,0.10400000000000001,0.0,197.4,0.0,0.0,-9.926032279645845,0.0,160.615,0,216.0,216.0,7.07107,15.3578,24.0487,41.0276,71.6781,114.628,147.529,154.25,157.698,160.615,163.177,165.475,168.351,114.628,71.6781,41.0275,24.0487,15.3577,7.07106,24.0,0.0,0.0,0.0,,launch,1.4337370008688945e-07,1.0,0.0,1,-0.242,0.0
38,2743.1,0.0,0.0,1.74846e-07,-9.53674e-07,JOIN_RACELINE,-9.53674e-07,-9.53674e-07,-9.53674e-07,0.22355801468340247,-9.53674e-07,0.0,0.0,0.10400000000000001,0.0,197.4,0.0,0.0,-9.926032279645845,0.0,160.615,0,216.0,216.0,7.07107,15.3578,24.0487,41.0276,71.6781,114.628,147.529,154.25,157.698,160.615,163.177,165.475,168.351,114.628,71.6781,41.0275,24.0487,15.3577,7.07106,24.0,0.0,0.0,0.0,,launch,1.4337370685734705e-07,1.0,0.0,1,-0.222,0.0
39,2743.1,0.0,0.0,1.74846e-07,-9.53674e-07,JOIN_RACELINE,-9.53674e-07,-9.53674e-07,-9.53674e-07,0.22355801468340247,-9.53674e-07,0.0,0.0,0.10400000000000001,0.0,197.4,0.0,0.0,-9.926032279645845,0.0,160.615,0,216.0,216.0,7.07107,15.3578,24.0487,41.0276,71.6781,114.628,147.529,154.25,157.698,160.615,163.177,165.475,168.351,114.628,71.6781,41.0275,24.0487,15.3577,7.07106,24.0,0.0,0.0,0.0,,launch,1.4337371132584903e-07,1.0,0.0,1,-0.202,0.0
40,2743.1,0.0,0.0,1.74846e-07,-9.53674e-07,JOIN_RACELINE,-9.53674e-07,-9.53674e-07,-9.53674e-07,0.22355801468340247,-9.53674e-07,0.0,0.0,0.10400000000000001,0.0,197.4,0.0,0.0,-9.926032279645845,0.0,160.615,0,216.0,216.0,7.07107,15.3578,24.0487,41.0276,71.6781,114.628,147.529,154.25,157.698,160.615,163.177,165.475,168.351,114.628,71.6781,41.0275,24.0487,15.3577,7.07106,24.0,0.0,0.0,0.0,,launch,1.4337371427506036e-07,1.0,0.0,1,-0.182,0.0
41,2743.1,0.0,0.0,1.74846e-07,-9.53674e-07,JOIN_RACELINE,-9.53674e-07,-9.53674e-07,-9.53674e-07,0.22355801468340247,-9.53674e-07,0.0,0.0,0.10400000000000001,0.0,197.4,0.0,0.0,-9.926032279645845,0.0,160.615,0,216.0,216.0,7.07107,15.3578,24.0487,41.0276,71.6781,114.628,147.529,154.25,157.698,160.615,163.177,165.475,168.351,114.628,71.6781,41.0275,24.0487,15.3577,7.07106,24.0,0.0,0.0,0.0,,launch,1.4337371622153983e-07,1.0,0.0,1,-0.162,0.0
42,2743.1,0.0,0.0,1.74846e-07,-9.53674e-07,JOIN_RACELINE,-9.53674e-07,-9.53674e-07,-9.53674e-07,0.22355801468340247,-9.53674e-07,0.0,0.0,0.10400000000000001,0.0,197.4,0.0,0.0,-9.926032279645845,0.0,160.615,0,216.0,216.0,7.07107,15.3578,24.0487,41.0276,71.6781,114.628,147.529,154.25,157.698,160.615,163.177,165.475,168.351,114.628,71.6781,41.0275,24.0487,15.3577,7.07106,24.0,0.0,0.0,0.0,,launch,1.4337371750621627e-07,1.0,0.0,1,-0.142,0.0
43,2743.1,0.0,0.0,1.74846e-07,-9.53674e-07,JOIN_RACELINE,-9.53674e-07,-9.53674e-07,-9.53674e-07,0.22355801468340247,-9.53674e-07,0.0,0.0,0.10400000000000001,0.0,197.4,0.0,0.0,-9.926032279645845,0.0,160.615,0,216.0,216.0,7.07107,15.3578,24.0487,41.0276,71.6781,114.628,147.529,154.25,157.698,160.615,163.177,165.475,168.351,114.628,71.6781,41.0275,24.0487,15.3577,7.07106,24.0,0.0,0.0,0.0,,launch,1.4337371835410274e-07,1.0,0.0,1,-0.122,0.0
44,2743.1,0.0,0.0,1.74846e-07,-9.53674e-07,JOIN_RACELINE,-9.53674e-07,-9.53674e-07,-9.53674e-07,0.22355801468340247,-9.53674e-07,0.0,0.0,0.10400000000000001,0.0,197.4,0.0,0.0,-9.926032279645845,0.0,160.615,0,216.0,216.0,7.07107,15.3578,24.0487,41.0276,71.6781,114.628,147.529,154.25,157.698,160.615,163.177,165.475,168.351,114.628,71.6781,41.0275,24.0487,15.3577,7.07106,24.0,0.0,0.0,0.0,,launch,1.4337371891370781e-07,1.0,0.0,1,-0.102,0.0
45,2743.1,0.0,0.0,1.74846e-07,-9.53674e-07,JOIN_RACELINE,-9.53674e-07,-9.53674e-07,-9.53674e-07,0.22355801468340247,-9.53674e-07,0.0,0.0,0.10400000000000001,0.0,197.4,0.0,0.0,-9.926032279645845,0.0,160.615,0,216.0,216.0,7.07107,15.3578,24.0487,41.0276,71.6781,114.628,147.529,154.25,157.698,160.615,163.177,165.475,168.351,114.628,71.6781,41.0275,24.0487,15.3577,7.07106,24.0,0.0,0.0,0.0,,launch,1.4337371928304716e-07,1.0,0.0,1,-0.082,0.0
